Id,Label
9903170,T-Duality for Coset Models
9903095,Massless Monopoles and Multipronged Strings
9902210,Localized intersections of M5-branes and four-dimensional superconformal
9902062,Vortex-like Structures in the Skyrme-Einstein Chiral Model
9902070,Spontaneous Supersymmetry Breaking from Extra Dimensions
9903163,Counting BPS Blackholes in Toroidal Type II String Theory
9902202,On the perturbative corrections around D-string instantons
9902159,Lienard-Wiechert potential and synchrotron radiation of a relativistic
9903128,Intersecting D-branes and black holes in type 0 string theory
9903003,Field theory limit of branes and gauged supergravities
9902121,A Stress Tensor for Anti-de Sitter Gravity
9902163,Exact effective action for N=1 supersymmetric theories
9902161,N=2 supersymmetric Yang-Mills theories and Whitham integrable
9903110,Two Conjectures on Gauge Theories; Gravity; and Infinite Dimensional
9903203,Stress Tensors and Casimir Energies in the AdS/CFT Correspondence
9904008,On the Hyperbolic Structure of Moduli Spaces With 16 SUSYs
9904122,Cohomological Field Theory Approach to Matrix Strings
9904111,Large N Matrix Field Theories
9904002,Particle Reflection Amplitudes in a_n^(1) Toda Field Theories
9904079,Symmetry Breaking using Fluids II: Velocity Potential Method
9903210,Curvature terms in D-brane actions and their M-theory origin
9903267,Landau-Siegel Zeroes and Black Hole Entropy
9904124,Breaking the M-waves
9904215,On Local Variational Differential Operators in Field Theory
9904126,Fractional Supersymmetry and Fth-Roots of Representations
9904097,On the Energy Momentum Tensor of the M-Theory Fivebrane
9904098,Note on the boundary terms in AdS/CFT correspondence for
9903237,AdS/CFT and the Information Paradox
9904066,A symplectic covariant formulation of special Kahler geometry in
9903215,N=2 Superconformal Field Theory with ADE Global Symmetry on a D3-brane
9904099,Curvature relations in almost product manifolds
9903269,Black holes and membranes in AdS_7
9904051,Virtual Monopole Geometry and Confinement
9904165,Branes in Anti de Sitter Space-Time
9904047,Winding Number Transition at Finite Temperature : Mottola-Wipf model
9904157,The Complete Brane Solution in D-dimensional Coupled Gravity System
9904119,Renormalization group flow and parallel transport with non-metric
9903211,Remark on the computation of mode sums
9904144,Nonperturbative Vertices in Supersymmetric Quantum Electrodynamics
9904068,Anti-de Sitter gravity associated with the supergroup $SU(1;1|2)\times
9904160,Spherically Symmetric Solutions of the SU(N) Skyrme Models
9904191,Wilson Loops and Minimal Surfaces
9904141,Negative Screenings in Conformal Field Theory and 2D Gravity: The
9904009,Quantum causal histories
9904181,Maxwell Chern-Simons Solitons from Type IIB String Theory
9903229,Misner String Entropy
9903194,The Wess-Zumino Model and the AdS_4/CFT_3 Correspondence
9903228,Negative Energy; Superluminosity and Holography
9904210,Confining N=1 SUSY gauge theories from Seiberg duality
9904003,Noether superpotentials in supergravities
9903233,Comments on Large N Matrix Model
9904036,Running gauge coupling and quark-antiquark potential from dilatonic
9904035,A Comment on the Entropy of Strongly Coupled N=4
9903186,Branes at Singularities in Type 0 String Theory
9904214,Towards exact results of QED from supersymmetry
9904179,On Subleading Contributions to the AdS/CFT Trace Anomaly
9904039,A Regularization Scheme for the AdS/CFT Correspondence
9904198,N = 2 conformal field theories from M2-branes at conifold singularities
9904158,The fine structure constant at the unification scale equal to 1/4pi?
9904040,Spacetime supersymmetry in $AdS_3$ backgrounds
9903260,A Note on Higher Dimensional Instantons and Supersymmetric Cycles
9904012,A new perspective on matter coupling in 2d quantum gravity
9904110,Holographic Principle in the Closed Universe : a Resolution with
9904078,Two antisymmetric hypermultiplets in N=2 SU(N) gauge theory:
9904125,General relativistic analog solutions for Yang-Mills theory
9903219,More Comments on String Theory on AdS_3
9903190,Spacetime and the Holographic Renormalization Group
9904058,Solution of Potts-3 and Potts-\infty Matrix Models with the Equations of
9903243,Implications of decoupling effects for one-loop corrected effective
9903218,Lax equations in ten dimensional supersymmetric classical Yang-Mills
9904166,Degeneracy and Para-supersymmetry of Dirac Hamiltonian in (2+1)-
9904001,A new invariant for sigma models
9904203,Self-duality and soldering in odd dimensions
9904189,Gravitational anomalies; gerbes; and hamiltonian quantization
9904114,Stability of vector bundles from F-theory
9903177,Three-dimensional topological quantum field theory of Witten type
9904006,Does black hole radiance break supersymmetry ?
9903216,Type IIB Random Superstrings
9904188,Duality-invariant class of two-dimensional field theories
9904120,Cosmology vs. Holography
9904199,The Spectral Density of the QCD Dirac Operator and Patterns of Chiral
9904084,Gauge Invariances in Second Class Constrained Systems - A Comparative
9904083,Conformal Invariance of the D-Particle Effective Action
9903204,Dynamical content of Chern-Simons Supergravity
9904094,Non-perturbative Thermodynamics in Matrix String Theory
9903246,Thermodynamic Partition Function of Matrix Superstrings
9904019,Duality of Super D-brane Actions in General Type IIB Supergravity
9904134,Real Structures in Clifford Algebras and Majorana Conditions in Any
9904073,AdS/CFT dualities involving large 2d N=4 superconformal symmetry
9904065,Dyonic Non-Abelian Black Holes
9904129,Non-threshold (F; Dp) bound states
9903207,Monopole Dynamics in N=2 super Yang-Mills Theory From a Threebrane Probe
9903235,Comment on ``Singularities in axially symmetric solutions of
9903230,Superconformal Symmetry and Correlation Functions
9904004,The light-cone gauge without prescriptions
9904055,Finiteness following from underlying theory: a natural strategy
9904186,Gravitating monopoles and black holes in Einstein-Born-Infeld-Higgs
9904027,The Perils of `Soft' SUSY Breaking
9903252,Seiberg-Witten Curves and Integrable Systems
9904162,Vacuum polarization in Schwarzschild space-time by anomaly induced
9903248,Virasoro Orbits; AdS_3 Quantum Gravity and Entropy
9904183,Topologically Massive Abelian Gauge Theory From BFT Hamiltonian
9903251,Infrared region of QCD and confining strings
9904202,A Canonical Decomposition in Collective and Relative Variables of a
9904022,A note on the spin connection representation of gravity
9904133,Worldvolume Uncertainty Relations for D-Branes
9903176,Exclusion statistics in conformal field theory and the UCPF for WZW
9904163,Non linear realizations of isometry groups; conformal algebras and
9904107,A Derivation of the Correct Treatment of 1/(eta.k)^p Singularities in
9903226,Conformal Approach to Particle Phenomenology
9904030,On mass-dependent subtraction and removal of the ambiguity in QED
9903254,Phase-space Quantization of Field Theory
9904187,Type IIB string theory on AdS_5 X T^{nn'}
9903265,Can the Red Shift be a consequence of the Dilaton field?
9904018,USp(2k) Matrix Model
9903180,A critique of the gauge technique
9904102,Nonabelian Generalization of Electric-Magnetic Duality - a Brief Review
9904206,More Series related to the Euler Series
9904061,Discontinuous behavior of perturbative Yang-Mills theories in the limit
9904024,Supersymmetric string vacua on AdS_3 x N
9904177,Classifying Vortex Solutions to Gauge Theories
9903178,Twisted sectors in three-dimensional gravity
9903188,A Density Matrix Renormalization Group Approach to an Asymptotically
9904100,Symmetric boundary conditions in boundary critical phenomena
9904052,Coordinate Realizations of Deformed Lie Algebras with Three Generators
9903192,Simple Spin Networks as Feynman Graphs
9903191,Boundary TBA Equations for a Non-diagonal Theory
9904081,Light-cone Hamiltonian flow for positronium. The numerical solutions
9904200,The Abelian projection versus the Hitchin fibration of K(D) pairs in
9904013,Non-critical type 0 string theories and their field theory duals
9904067,Spin and Isospin in Quaternion Quantum Mechanics
9903221,Product Integral Representations of Wilson Lines and Wilson Loops; and
9904156,Solitons in a gauged Landau-Lifshitz model
9904167,Exact spectrum and partition function of SU(m|n) supersymmetric
9904121,One-Instanton Prepotentials from WDVV equations in N=2 Supersymmetric
9904095,Multiple D0-branes in Weakly Curved Backgrounds
9904218,On the twisted chiral potential in 2d and the analogue of rigid special
9904169,Uniqueness theorem for static dilaton U(1)^2 black holes
9903255,Effects of Dirac's Negative Energy Sea on Quantum Numbers
9903195,A Comment on Nonsupersymmetric Fixed Points and Duality at large N
9903223,An effective action for monopoles and knot solitons in Yang-Mills theory
9904197,Holography; Thermodynamics and Fluctuations of Charged AdS Black Holes
9904151,Four-Dimensional N=2 Superstring Constructions and their (Non-)
9904063,Lifting M-theory to Two-Time Physics
9904115,N=1 Heterotic string vacua from mirror symmetry
9904154,Non Relativistic Limit of a Model of Fermions interacting through a
9904016,Supersymmetric Spin Networks and Quantum Supergravity
9904131,Brane Constructions; Fractional Branes and Anti-deSitter Domain Walls
9904057,Perturbative or Path-Integral Approach versus Operator-Formalism
9904117,Supersymmetric brane actions from interpolating dualisations
9903264,Gravity thaws the frozen moduli of the CP^1 lump
9904096,Remark on the Consistent Gauge Anomaly in Supersymmetric Theories
9904127,Multidimensional Cosmological Solutions of Friedmann Type in Dilaton
9904033,Recent Developments in String Theory: From Perturbative Dualities to
9904182,Asymptotic Form of Zero Energy Wave Functions in Supersymmetric Matrix
9904209,A remark on collisions of domain walls in a supersymmetric model
9903202,An extended fuzzy supersphere and twisted chiral superfields
9903241,AdS Superalgebras with Brane Charges
9904021,Tilting the Brane; or Some Cosmological Consequences of the Brane
9903220,On the bracket problem in covariant Hamiltonian field theory
9904088,Universality and conformal invariance for the Ising model in domains
9904092,Non-Supersymmetric Type I Strings with Zero Vacuum Energy
9904080,A Generalized Higgs Model
9904045,A formulation of the Yang-Mills theory as a deformation of a topological
9904196,Exact hypermultiplet dynamics in four dimensions
9904064,Noncommutative Geometry and String Duality
9904116,Breakdown of Cluster Decomposition in Instanton Calculations of the
9904062,Covariant Hamiltonian field theory
9903240,Asymptotic Symmetry and the General Black Hole Solution in Ads_3 Gravity
9904147,Improved heavy quark potential at finite temperature from anti-de Sitter
9904192,Massive $4d$ particle with torsion and conformal mechanics
9903200,Comment on covariant Stora--Zumino chain terms
9903214,Embedding AdS Black Holes in Ten and Eleven Dimensions
9904054,Moduli Spaces of Fivebranes on Elliptic Calabi-Yau Threefolds
9904032,Induced Parity-Breaking Term at Finite Chemical Potential and
9903197,RPA for Light-Front Hamiltonian Field Theory
9904091,Quantum Anti-de Sitter Space
9904011,Dimensional reduction of 4d heterotic string black holes
9904072,Relativistic Gamow Vectors
9903173,Wegner-Houghton equation and derivative expansion
9904010,Super Weyl Anomalies in the AdS/CFT Correspondence
9904015,QFT; String Temperature and the String Phase of De Sitter Space-time
9903222,On Modular Invariance and 3D Gravitational Instantons
9903181,Branes at $\C^4/\Ga$ Singularity from Toric Geometry
9904146,Anomaly induced effective actions in even dimensions and reliability of
9904195,Negative dimensional approach for scalar two-loop three-point and
9904046,Non-linear Dynamics in QED_3 and Non-trivial Infrared Structure
9904044,Lessons from Quantum Field Theory - Hopf Algebras and Spacetime
9904142,Comments on the IIA NS5-brane
9904093,Wegner-Houghton equation in low dimensions
9903199,Dual Description for SUSY SO(N) Gauge Theory with a Symmetric Tensor
9904130,Space-time Symmetry Transformations of Elementary Particles realized in
9904105,General Virasoro Construction on Orbifold Affine Algebra
9903249,Using the Hopf Algebra Structure of QFT in Calculations
9904170,A second order differential equation for the relativistic description of
9904050,N=1 Theories; T-duality; and AdS/CFT correspondence
9904155,Puzzles on the Duality between Heterotic and Type IIA Strings
9904112,(m;n)-String-Like Dp-Brane Bound States
9903174,"K""ahler Potential for Global Symmetry Breaking in Supersymmetric"
9903189,The Physics of Instantons in the pseudoscalar and vector meson mixing
9904056,Gauge bosons and the AdS_3/LCFT_2 correspondence
9903175,Linear and Chiral Superfields are Usefully Inequivalent
9904118,Moduli Space of Vacua of Supersymmetric Chern-Simons Theories and Type
9903242,Issues on Orientifolds: On the brane construction of gauge theories with
9903209,AdS_3/CFT_2 correspondence at finite temperature
9904145,Conformal field theory: a case study
9904077,Billiard Representation for Multidimensional Cosmology with Intersecting
9904005,Deviations from the Area Law for Supersymmetric Black Holes
9904060,3-dimensional low-energy topological invariants
9903212,Seeking the Ground State of String Theory
9904007,Non-perturbative Orientifolds
9904132,Quantum Field Theory on the Noncommutative Plane with $E_q(2)$ Symmetry
9904204,Finiteness of 2D Topological BF-Theory with Matter Coupling
9903232,On the Anomalous and Global Interactions of Kodaira 7-Planes
9904082,Angular Quantization of the Sine-Gordon Model at the Free Fermion Point
9904101,Holography based on noncommutative geometry and the AdS/CFT
9904071,Tadpole versus anomaly cancellation in D=4;6 compact IIB orientifolds
9904136,Lorentz Covariance in Epstein-Glaser Renormalization
9904173,On dynamical mass generation in three dimensional supersymmetric U(1)
9904086,Generalized Conformal Quantum Mechanics of D0-brane
9904184,Semi-infinite throats at finite temperature and static solutions in
9904123,Topological tensor current of $\tilde{p}$-branes in the $\phi$-mapping
9904172,New Constraints on Chiral Gauge Theories
9904128,Eigenvalue Repulsion and Matrix Black Holes
9903227,Holographic description of D3-branes in flat space
9904104,Superstring Perturbation Theory and Ramond-Ramond Backgrounds
9904020,Solitons on the Supermembrane
9904205,A Note on the 4D Antisymmetric Tensor Field Model in Curved Space-Time
9904201,The confining branch of QCD
9903225,Dynamic Dilatonic Domain Walls
9904143,Vacuum States for AdS_2 Black Holes
9904168,Quantum observables; Lie algebra homology and TQFT
9904089,Non-String Pursuit towards Unified Model on the Lattice
9904140,Two-Loop Calculations in phi^4 Light-Front Field Theory
9904148,Entropy of Rotating Misner String Spacetimes
9904164,Energy-Momentum Conservation and Holographic S-Matrix
9904085,(2;0) Tensor Multiplets and Conformal Supergravity in D=6
9904161,Non standard parametrizations and adjoint invariants of classical groups
9904208,Null Branes in Curved Backgrounds
9903208,Universality Class of Confining Strings
9904159,Pauli's Term and Fractional Spin
9903196,Graviton exchange and complete 4-point functions in the AdS/CFT
9904193,Effective Theoretical Approach to Back Reaction of the Dynamical Casimir
9904137,The geometry of branes and extended superspaces
9904213,Dual Supersymmetry Algebras from Partial Supersymmetry Breaking
9904194,Perturbation Theory in Angular Quantization Approach and the Expectation
9904152,Interference Phenomenon for the Faddeevian Regularization of 2D Chiral
9904171,Connes-Lott model building on the two-sphere
9903262,Chiral Observables and Modular Invariants
9904014,Runge-Kutta methods and renormalization
9903259,Three-dimensional Black Holes and Liouville Field Theory
9904026,Perturbative Gravity from QCD Amplitudes
9903182,Non-perturbative Solutions to N=2 Supersymmetric Yang-Mills Theories
9903236,The Statistical Mechanics of the Self-Gravitating Gas: Equation of State
9904178,Electroweak Vacuum Geometry
9904108,Massless fields over $R^1 \times H^3$ space-time and coherent states for
9904175,World-Volume Locally Supersymmetric Born-Infeld Actions
9904185,Generalized 2D BF Model quantized in the axial gauge
9903250,Automorphism Group of $k((t))$: Applications to the Bosonic String
9903205,D-branes and Deformation Quantization
9904049,The Reeh-Schlieder property for thermal field theories
9903198,Odd Bihamiltonian Structure of New Supersymmetric N=2;4 KdV And Odd SUSY
9903266,Lorentz Invariant Renormalization in Causal Perturbation Theory
9904043,The Chern-Simons Coefficient in Supersymmetric Non-abelian Chern-Simons
9904031,QCD effective coupling constant and effective quark mass given in a
9903172,The Vafa-Witten Theory for Gauge Group SU(N)
9904053,Relativistic Partial Wave Analysis Using the Velocity Basis of the
9904070,Quantum Corrections to the Thermodynamics of Charged 2-D Black Holes
9904041,Junctions and the Fate of Branes in External Fields
9904106,"A superspace formulation of an ""asymptotic"" OSp(3;1|2) invariance of"
9903217,Space-Time and Matter in IIB Matrix Model - gauge symmetry and
9904207,Non-BPS States and Branes in String Theory
9904076,Chiral Green's Functions in Superconformal Field Theory
9903187,Perturbative quantum gauge fields on the noncommutative torus
9904074,Anomaly induced effective actions and Hawking radiation
9904038,The Hierarchy of Hamiltonians for a Restricted Class of Natanzon
9904190,Aspects of Instanton Dynamics in AdS/CFT Duality
9903213,Brane Baldness vs. Superselection Sectors
9904212,Mersenne Primes; Polygonal Anomalies and String Theory Classification
